"","site","island","species","species_code","phase","n","g_frac_mean","g_frac_se","br_mean","br_se","fr_mean","fr_se","for_dur_mean","for_dur_se","for_bites_mean","for_bites_se","int_tot_mean","int_tot_se","int_scar_mean","int_scar_se","int_con_mean","int_con_se","int_hetscar_mean","int_hetscar_se","int_dam_mean","int_dam_se","length_m","length_se","tot_bm","tot_bm_se","tot_den","tot_den_se","tot_l","tot_l_se","herb_bm","herb_bm_se","herb_den","herb_den_se","herb_l","herb_l_se","acan_bm","acan_bm_se","acan_den","acan_den_se","acan_l","acan_l_se","scar_bm","scar_bm_se","scar_den","scar_den_se","scar_l","scar_l_se","vir_bm","vir_bm_se","vir_den","vir_den_se","vir_l","vir_l_se","vet_bm","vet_bm_se","vet_den","vet_den_se","vet_l","vet_l_se","aur_bm","aur_bm_se","aur_den","aur_den_se","aur_l","aur_l_se","juv_bm","juv_bm_se","juv_den","juv_den_se","juv_l","juv_l_se","init_bm","init_bm_se","init_den","init_den_se","init_l","init_l_se","term_bm","term_bm_se","term_den","term_den_se","term_l","term_l_se","carn_bm","carn_bm_se","carn_den","carn_den_se","carn_l","carn_l_se","carn30_bm","carn30_bm_se","carn30_den","carn30_den_se","carn30_l","carn30_l_se","cca_cover","cca_cover_se","lc_cover","lc_cover_se","ma_cover","ma_cover_se","ma_canopy","ma_canopy_se","ta_cover","ta_cover_se","ta_canopy","ta_canopy_se","rugosity","rugosity_se","ma_ind","ta_ind","spear_daily","spear_binary","diving","consp_bm","consp_bm_se","consp_den","consp_den_se","consp_l","consp_l_se"
"41","Pillars","Antigua","Sparisoma aurofrenatum","rbp","t",12,0.13819444375,0.0261410141531672,0.580398763911695,0.0838310652386918,4.5,0.790569415042095,3.81515151515151,0.619697710601913,2.01277056277056,0.19252231190877,0.666666666666667,0.284267621807481,0.333333333333333,0.256235371595269,0.333333333333333,0.256235371595269,0,0,0.0833333333333333,0.0833333333333333,22.3333333333333,0.481999203654148,4250.74338630167,635.392205718991,152.666666666667,45.4418126105609,9.21719173175567,1.29598714174631,1858.20363294733,333.586963315021,22.1666666666667,4.25408300603341,16.3273042383516,1.1561808668934,934.389147759833,168.752421184733,12,2.08499933386613,16.1767943409248,0.85693404012675,923.8144851875,220.069626965152,10.1666666666667,3.27448045073142,17.3426767676768,1.59692892663857,77.1030939295,61.4519211903409,1,0.408248290463863,14.25,5.34438958160799,284.40211799,121.598826595901,2.5,1.23603308118261,20.6666666666667,3.08670986290869,105.873420168333,54.8224169865212,1.5,0.927960727138337,16.7222222222222,2.69143589195318,24.8739142771667,15.7136828650649,3.16666666666667,2.59985754595502,7.07692307692308,1.15725990732274,464.43421559,62.0747976704314,4,0.807946642902722,19.08,0.712144648228153,413.791952165,159.358544503589,2.5,1.02062072615966,22.1916666666667,0.460147923075951,888.240332495,275.935303085564,6.83333333333333,1.16069902309868,20.4588888888889,1.10058289830861,94.5599731333333,94.5599731333333,0.166666666666667,0.166666666666667,34,NA,0,0,6.02083333333333,2.31444557240242,26.6955467372134,3.99661018590312,16.3847767857143,1.58282613019324,49.5812389770723,3.42645056186286,3.11607142857143,0.284675384676947,1.2055,0.0523617226607376,437.400574461845,154.498682169627,1,"Yes","High",105.873420168333,54.8224169865212,1.5,0.927960727138337,16.7222222222222,2.69143589195318
"42","Pillars","Antigua","Sparisoma viride","stop","i",15,0.3388888886,0.0764873103720174,0.388658242924068,0.0695844904151868,5.23333333333333,0.924361641590803,20.1611111111111,7.81015003457746,4.54444444444444,1.15277634346822,0.466666666666667,0.191899444567713,0.0666666666666667,0.0666666666666667,0.0666666666666667,0.0666666666666667,0,0,0.2,0.10690449676497,24.1333333333333,0.74236858171067,4250.74338630167,635.392205718991,152.666666666667,45.4418126105609,9.21719173175567,1.29598714174631,1858.20363294733,333.586963315021,22.1666666666667,4.25408300603341,16.3273042383516,1.1561808668934,934.389147759833,168.752421184733,12,2.08499933386613,16.1767943409248,0.85693404012675,923.8144851875,220.069626965152,10.1666666666667,3.27448045073142,17.3426767676768,1.59692892663857,77.1030939295,61.4519211903409,1,0.408248290463863,14.25,5.34438958160799,284.40211799,121.598826595901,2.5,1.23603308118261,20.6666666666667,3.08670986290869,105.873420168333,54.8224169865212,1.5,0.927960727138337,16.7222222222222,2.69143589195318,24.8739142771667,15.7136828650649,3.16666666666667,2.59985754595502,7.07692307692308,1.15725990732274,464.43421559,62.0747976704314,4,0.807946642902722,19.08,0.712144648228153,413.791952165,159.358544503589,2.5,1.02062072615966,22.1916666666667,0.460147923075951,888.240332495,275.935303085564,6.83333333333333,1.16069902309868,20.4588888888889,1.10058289830861,94.5599731333333,94.5599731333333,0.166666666666667,0.166666666666667,34,NA,0,0,6.02083333333333,2.31444557240242,26.6955467372134,3.99661018590312,16.3847767857143,1.58282613019324,49.5812389770723,3.42645056186286,3.11607142857143,0.284675384676947,1.2055,0.0523617226607376,437.400574461845,154.498682169627,1,"Yes","High",77.1030939295,61.4519211903409,1,0.408248290463863,14.25,5.34438958160799
"43","Pillars","Antigua","Sparisoma viride","stop","t",10,0.3283333334,0.0569166599610646,0.401856574397108,0.106632862874353,5.5,1.32077418374393,15.622619047619,4.94170159151193,3.28690476190476,0.587039972834232,0.4,0.221108319357027,0,0,0,0,0,0,0.3,0.213437474581095,27.4,1.17567947256989,4250.74338630167,635.392205718991,152.666666666667,45.4418126105609,9.21719173175567,1.29598714174631,1858.20363294733,333.586963315021,22.1666666666667,4.25408300603341,16.3273042383516,1.1561808668934,934.389147759833,168.752421184733,12,2.08499933386613,16.1767943409248,0.85693404012675,923.8144851875,220.069626965152,10.1666666666667,3.27448045073142,17.3426767676768,1.59692892663857,77.1030939295,61.4519211903409,1,0.408248290463863,14.25,5.34438958160799,284.40211799,121.598826595901,2.5,1.23603308118261,20.6666666666667,3.08670986290869,105.873420168333,54.8224169865212,1.5,0.927960727138337,16.7222222222222,2.69143589195318,24.8739142771667,15.7136828650649,3.16666666666667,2.59985754595502,7.07692307692308,1.15725990732274,464.43421559,62.0747976704314,4,0.807946642902722,19.08,0.712144648228153,413.791952165,159.358544503589,2.5,1.02062072615966,22.1916666666667,0.460147923075951,888.240332495,275.935303085564,6.83333333333333,1.16069902309868,20.4588888888889,1.10058289830861,94.5599731333333,94.5599731333333,0.166666666666667,0.166666666666667,34,NA,0,0,6.02083333333333,2.31444557240242,26.6955467372134,3.99661018590312,16.3847767857143,1.58282613019324,49.5812389770723,3.42645056186286,3.11607142857143,0.284675384676947,1.2055,0.0523617226607376,437.400574461845,154.498682169627,1,"Yes","High",77.1030939295,61.4519211903409,1,0.408248290463863,14.25,5.34438958160799
"44","Rendezvous","Antigua","Sparisoma aurofrenatum","rbp","i",4,0.16249999975,0.0846083024625944,0.609284332688588,0.15683173271382,4,1.64570147151096,4.38571428571429,1.78651410659452,1.88571428571429,0.306616381562005,0.75,0.25,0,0,0,0,0,0,0.5,0.288675134594813,17.5,0.866025403784439,3937.87208667767,1062.9672833795,178,24.1660919471891,7.31650551259768,0.497591990537368,1769.43631936967,517.807485816029,26,6.87891302782965,14.4086518744413,0.803518990366528,1502.94048713283,493.566667759041,21.6666666666667,6.54577896221849,14.12907239819,0.874805655764258,266.495832236833,56.5398414811169,4.33333333333333,0.889756521002609,14.6914285714286,0.880463699723397,93.015764731,39.2541253909466,2.33333333333333,0.716860438920219,11.125,0.875,0,0,0,0,NA,NA,44.3199410833333,44.3199410833333,0.333333333333333,0.333333333333333,20.5,NA,3.60939923516667,1.33357564107806,1.16666666666667,0.372677996249965,5.75,0.520416499866533,220.326489501667,53.3185707264586,2.83333333333333,0.67700320038633,17.28,0.907413907762053,23.8433752833333,23.8433752833333,0.166666666666667,0.372677996249965,21,NA,974.139513195,379.00022692399,11.5,3.08895883214177,15.9990384615385,2.58974743748127,131.811769,131.811769,0.166666666666667,0.166666666666667,50,NA,0,0,6.85714285714286,1.42642696187047,23.7222222222222,4.37896205075761,16.1023611111111,1.71125683677809,63.3761904761905,4.82696925090226,3.14763756613757,0.0689257516844168,1.2558,0.0474293158289259,381.983788580247,199.485277941547,2,"Yes","Low",44.3199410833333,44.3199410833333,0.333333333333333,0.333333333333333,20.5,NA
"45","Rendezvous","Antigua","Sparisoma aurofrenatum","rbp","t",6,0.172222222166667,0.0767290405913024,0.389259178321678,0.125891861951423,3.25,0.738805341976717,10.1,5.08560058727908,2.58666666666667,0.458722057378895,0.666666666666667,0.210818510677892,0.5,0.223606797749979,0.5,0.223606797749979,0,0,0.166666666666667,0.166666666666667,22.8333333333333,0.792324288266981,3937.87208667767,1062.9672833795,178,24.1660919471891,7.31650551259768,0.497591990537368,1769.43631936967,517.807485816029,26,6.87891302782965,14.4086518744413,0.803518990366528,1502.94048713283,493.566667759041,21.6666666666667,6.54577896221849,14.12907239819,0.874805655764258,266.495832236833,56.5398414811169,4.33333333333333,0.889756521002609,14.6914285714286,0.880463699723397,93.015764731,39.2541253909466,2.33333333333333,0.716860438920219,11.125,0.875,0,0,0,0,NA,NA,44.3199410833333,44.3199410833333,0.333333333333333,0.333333333333333,20.5,NA,3.60939923516667,1.33357564107806,1.16666666666667,0.372677996249965,5.75,0.520416499866533,220.326489501667,53.3185707264586,2.83333333333333,0.67700320038633,17.28,0.907413907762053,23.8433752833333,23.8433752833333,0.166666666666667,0.372677996249965,21,NA,974.139513195,379.00022692399,11.5,3.08895883214177,15.9990384615385,2.58974743748127,131.811769,131.811769,0.166666666666667,0.166666666666667,50,NA,0,0,6.85714285714286,1.42642696187047,23.7222222222222,4.37896205075761,16.1023611111111,1.71125683677809,63.3761904761905,4.82696925090226,3.14763756613757,0.0689257516844168,1.2558,0.0474293158289259,381.983788580247,199.485277941547,2,"Yes","Low",44.3199410833333,44.3199410833333,0.333333333333333,0.333333333333333,20.5,NA
"46","Rendezvous","Antigua","Sparisoma viride","stop","i",17,0.194117646764706,0.0487054886762782,0.347589342570432,0.0738125683025103,3.94117647058824,0.710843472859232,11.0912087912088,3.15337194671551,3.09120879120879,0.435166752799374,0.705882352941177,0.223025748354457,0.352941176470588,0.190610020541408,0.294117647058824,0.142578819335774,0,0,0.294117647058824,0.113911274888453,19.0588235294118,0.769217460624825,3937.87208667767,1062.9672833795,178,24.1660919471891,7.31650551259768,0.497591990537368,1769.43631936967,517.807485816029,26,6.87891302782965,14.4086518744413,0.803518990366528,1502.94048713283,493.566667759041,21.6666666666667,6.54577896221849,14.12907239819,0.874805655764258,266.495832236833,56.5398414811169,4.33333333333333,0.889756521002609,14.6914285714286,0.880463699723397,93.015764731,39.2541253909466,2.33333333333333,0.716860438920219,11.125,0.875,0,0,0,0,NA,NA,44.3199410833333,44.3199410833333,0.333333333333333,0.333333333333333,20.5,NA,3.60939923516667,1.33357564107806,1.16666666666667,0.372677996249965,5.75,0.520416499866533,220.326489501667,53.3185707264586,2.83333333333333,0.67700320038633,17.28,0.907413907762053,23.8433752833333,23.8433752833333,0.166666666666667,0.372677996249965,21,NA,974.139513195,379.00022692399,11.5,3.08895883214177,15.9990384615385,2.58974743748127,131.811769,131.811769,0.166666666666667,0.166666666666667,50,NA,0,0,6.85714285714286,1.42642696187047,23.7222222222222,4.37896205075761,16.1023611111111,1.71125683677809,63.3761904761905,4.82696925090226,3.14763756613757,0.0689257516844168,1.2558,0.0474293158289259,381.983788580247,199.485277941547,2,"Yes","Low",93.015764731,39.2541253909466,2.33333333333333,0.716860438920219,11.125,0.875
"47","Rendezvous","Antigua","Sparisoma viride","stop","t",4,0.0729166665,0.0367005839688881,0.412955465587045,0.213777705845061,1.75,0.82915619758885,6.94444444444444,2.88715225579604,2.38888888888889,0.393817968854384,1,0.707106781186548,0.75,0.478713553878169,0.5,0.5,0,0,0,0,24.75,2.35849528301415,3937.87208667767,1062.9672833795,178,24.1660919471891,7.31650551259768,0.497591990537368,1769.43631936967,517.807485816029,26,6.87891302782965,14.4086518744413,0.803518990366528,1502.94048713283,493.566667759041,21.6666666666667,6.54577896221849,14.12907239819,0.874805655764258,266.495832236833,56.5398414811169,4.33333333333333,0.889756521002609,14.6914285714286,0.880463699723397,93.015764731,39.2541253909466,2.33333333333333,0.716860438920219,11.125,0.875,0,0,0,0,NA,NA,44.3199410833333,44.3199410833333,0.333333333333333,0.333333333333333,20.5,NA,3.60939923516667,1.33357564107806,1.16666666666667,0.372677996249965,5.75,0.520416499866533,220.326489501667,53.3185707264586,2.83333333333333,0.67700320038633,17.28,0.907413907762053,23.8433752833333,23.8433752833333,0.166666666666667,0.372677996249965,21,NA,974.139513195,379.00022692399,11.5,3.08895883214177,15.9990384615385,2.58974743748127,131.811769,131.811769,0.166666666666667,0.166666666666667,50,NA,0,0,6.85714285714286,1.42642696187047,23.7222222222222,4.37896205075761,16.1023611111111,1.71125683677809,63.3761904761905,4.82696925090226,3.14763756613757,0.0689257516844168,1.2558,0.0474293158289259,381.983788580247,199.485277941547,2,"Yes","Low",93.015764731,39.2541253909466,2.33333333333333,0.716860438920219,11.125,0.875
"48","Snapper Point","Antigua","Scarus vetula","qup","i",8,0.05104166625,0.0261841339774264,0.529551630434783,0.205171037067653,3.25,1.72171011331342,3.4,0.574456264653803,3.6625,0.70907436727986,0.5,0.267261241912424,0,0,0,0,0,0,0.25,0.163663417676994,25.875,1.55192852375911,6130.99648516367,1053.3293629776,162.166666666667,14.8525156866513,9.34831646013208,0.823051437143908,3424.92504670383,776.094911950298,36.6666666666667,2.92261298612503,16.0235413073828,0.931853227863085,1199.25361160667,65.2839073671838,19.1666666666667,1.86338998124982,15.369825428195,0.192476807222402,2225.67143509717,767.642182131772,17.5,2.32737334062816,16.462704248366,1.67410778868107,984.763841953667,341.487717977274,3.83333333333333,1.04083299973307,22.3928571428571,2.63439765798715,342.672670181667,188.924113293347,1.66666666666667,0.456435464587638,20.3,2.65329983228432,463.447470281,104.272833819751,5.5,1.22474487139159,15.5433333333333,1.80528237249591,11.3607733938333,3.99341645086628,4.5,1.00692049779955,5.14936507936508,0.369212490906894,1309.27586651833,459.7031209209,9,2.30337916018088,20.0971428571429,1.0952438923242,905.034795185,393.667095057432,4,1.30170827931778,22.7527777777778,0.868698650671803,1167.98286686333,323.584859043134,8.5,1.92570333471522,20.8813186813187,0.982353525567183,341.259360533333,341.259360533333,0.333333333333333,0.333333333333333,39,NA,2.25,1.10867789130417,7.55555555555556,2.66164650919646,18.0694444444444,2.72688329227929,17.2980324074074,2.94919571366069,43.7013888888889,5.79426261876932,5.74449404761905,1.18492887543947,1.3735,0.0300846029279652,312.565835583848,251.042368344907,2,"Yes","Med",342.672670181667,188.924113293347,1.66666666666667,0.456435464587638,20.3,2.65329983228432
"49","Snapper Point","Antigua","Scarus vetula","qup","t",1,0.033333333,NA,2,NA,4,NA,3,NA,6,NA,0,NA,0,NA,0,NA,0,NA,0,NA,26,NA,6130.99648516367,1053.3293629776,162.166666666667,14.8525156866513,9.34831646013208,0.823051437143908,3424.92504670383,776.094911950298,36.6666666666667,2.92261298612503,16.0235413073828,0.931853227863085,1199.25361160667,65.2839073671838,19.1666666666667,1.86338998124982,15.369825428195,0.192476807222402,2225.67143509717,767.642182131772,17.5,2.32737334062816,16.462704248366,1.67410778868107,984.763841953667,341.487717977274,3.83333333333333,1.04083299973307,22.3928571428571,2.63439765798715,342.672670181667,188.924113293347,1.66666666666667,0.456435464587638,20.3,2.65329983228432,463.447470281,104.272833819751,5.5,1.22474487139159,15.5433333333333,1.80528237249591,11.3607733938333,3.99341645086628,4.5,1.00692049779955,5.14936507936508,0.369212490906894,1309.27586651833,459.7031209209,9,2.30337916018088,20.0971428571429,1.0952438923242,905.034795185,393.667095057432,4,1.30170827931778,22.7527777777778,0.868698650671803,1167.98286686333,323.584859043134,8.5,1.92570333471522,20.8813186813187,0.982353525567183,341.259360533333,341.259360533333,0.333333333333333,0.333333333333333,39,NA,2.25,1.10867789130417,7.55555555555556,2.66164650919646,18.0694444444444,2.72688329227929,17.2980324074074,2.94919571366069,43.7013888888889,5.79426261876932,5.74449404761905,1.18492887543947,1.3735,0.0300846029279652,312.565835583848,251.042368344907,2,"Yes","Med",342.672670181667,188.924113293347,1.66666666666667,0.456435464587638,20.3,2.65329983228432
"50","Snapper Point","Antigua","Sparisoma aurofrenatum","rbp","i",12,0.20277777725,0.0307956591270885,0.576372929425925,0.0742347197186188,5.75,0.53477551223373,6.51944444444444,1.03369542640369,3.07083333333333,0.349651853062683,0.666666666666667,0.224733287487747,0.333333333333333,0.14213381090374,0.333333333333333,0.14213381090374,0,0,0.25,0.130558241966773,18.3333333333333,0.677935070339306,6130.99648516367,1053.3293629776,162.166666666667,14.8525156866513,9.34831646013208,0.823051437143908,3424.92504670383,776.094911950298,36.6666666666667,2.92261298612503,16.0235413073828,0.931853227863085,1199.25361160667,65.2839073671838,19.1666666666667,1.86338998124982,15.369825428195,0.192476807222402,2225.67143509717,767.642182131772,17.5,2.32737334062816,16.462704248366,1.67410778868107,984.763841953667,341.487717977274,3.83333333333333,1.04083299973307,22.3928571428571,2.63439765798715,342.672670181667,188.924113293347,1.66666666666667,0.456435464587638,20.3,2.65329983228432,463.447470281,104.272833819751,5.5,1.22474487139159,15.5433333333333,1.80528237249591,11.3607733938333,3.99341645086628,4.5,1.00692049779955,5.14936507936508,0.369212490906894,1309.27586651833,459.7031209209,9,2.30337916018088,20.0971428571429,1.0952438923242,905.034795185,393.667095057432,4,1.30170827931778,22.7527777777778,0.868698650671803,1167.98286686333,323.584859043134,8.5,1.92570333471522,20.8813186813187,0.982353525567183,341.259360533333,341.259360533333,0.333333333333333,0.333333333333333,39,NA,2.25,1.10867789130417,7.55555555555556,2.66164650919646,18.0694444444444,2.72688329227929,17.2980324074074,2.94919571366069,43.7013888888889,5.79426261876932,5.74449404761905,1.18492887543947,1.3735,0.0300846029279652,312.565835583848,251.042368344907,2,"Yes","Med",463.447470281,104.272833819751,5.5,1.22474487139159,15.5433333333333,1.80528237249591
"51","Snapper Point","Antigua","Sparisoma aurofrenatum","rbp","t",5,0.1999999996,0.0497912309381214,0.57247193717782,0.12575724002012,5.4,1.06536378763313,6.61333333333333,2.21624306729504,2.74666666666667,0.528898225874632,0.8,0.2,0.6,0.244948974278318,0.6,0.244948974278318,0,0,0.2,0.2,20.6,0.678232998312527,6130.99648516367,1053.3293629776,162.166666666667,14.8525156866513,9.34831646013208,0.823051437143908,3424.92504670383,776.094911950298,36.6666666666667,2.92261298612503,16.0235413073828,0.931853227863085,1199.25361160667,65.2839073671838,19.1666666666667,1.86338998124982,15.369825428195,0.192476807222402,2225.67143509717,767.642182131772,17.5,2.32737334062816,16.462704248366,1.67410778868107,984.763841953667,341.487717977274,3.83333333333333,1.04083299973307,22.3928571428571,2.63439765798715,342.672670181667,188.924113293347,1.66666666666667,0.456435464587638,20.3,2.65329983228432,463.447470281,104.272833819751,5.5,1.22474487139159,15.5433333333333,1.80528237249591,11.3607733938333,3.99341645086628,4.5,1.00692049779955,5.14936507936508,0.369212490906894,1309.27586651833,459.7031209209,9,2.30337916018088,20.0971428571429,1.0952438923242,905.034795185,393.667095057432,4,1.30170827931778,22.7527777777778,0.868698650671803,1167.98286686333,323.584859043134,8.5,1.92570333471522,20.8813186813187,0.982353525567183,341.259360533333,341.259360533333,0.333333333333333,0.333333333333333,39,NA,2.25,1.10867789130417,7.55555555555556,2.66164650919646,18.0694444444444,2.72688329227929,17.2980324074074,2.94919571366069,43.7013888888889,5.79426261876932,5.74449404761905,1.18492887543947,1.3735,0.0300846029279652,312.565835583848,251.042368344907,2,"Yes","Med",463.447470281,104.272833819751,5.5,1.22474487139159,15.5433333333333,1.80528237249591
"52","Snapper Point","Antigua","Sparisoma viride","stop","i",10,0.064722222,0.0281489095725475,0.51890756302521,0.140256509165131,2.28333333333333,1.01319991811788,4.10714285714286,1.47923233701752,1.82142857142857,0.276564812002712,0.3,0.213437474581095,0.2,0.133333333333333,0.2,0.133333333333333,0,0,0.1,0.1,25.9,0.9,6130.99648516367,1053.3293629776,162.166666666667,14.8525156866513,9.34831646013208,0.823051437143908,3424.92504670383,776.094911950298,36.6666666666667,2.92261298612503,16.0235413073828,0.931853227863085,1199.25361160667,65.2839073671838,19.1666666666667,1.86338998124982,15.369825428195,0.192476807222402,2225.67143509717,767.642182131772,17.5,2.32737334062816,16.462704248366,1.67410778868107,984.763841953667,341.487717977274,3.83333333333333,1.04083299973307,22.3928571428571,2.63439765798715,342.672670181667,188.924113293347,1.66666666666667,0.456435464587638,20.3,2.65329983228432,463.447470281,104.272833819751,5.5,1.22474487139159,15.5433333333333,1.80528237249591,11.3607733938333,3.99341645086628,4.5,1.00692049779955,5.14936507936508,0.369212490906894,1309.27586651833,459.7031209209,9,2.30337916018088,20.0971428571429,1.0952438923242,905.034795185,393.667095057432,4,1.30170827931778,22.7527777777778,0.868698650671803,1167.98286686333,323.584859043134,8.5,1.92570333471522,20.8813186813187,0.982353525567183,341.259360533333,341.259360533333,0.333333333333333,0.333333333333333,39,NA,2.25,1.10867789130417,7.55555555555556,2.66164650919646,18.0694444444444,2.72688329227929,17.2980324074074,2.94919571366069,43.7013888888889,5.79426261876932,5.74449404761905,1.18492887543947,1.3735,0.0300846029279652,312.565835583848,251.042368344907,2,"Yes","Med",984.763841953667,341.487717977274,3.83333333333333,1.04083299973307,22.3928571428571,2.63439765798715
"53","Snapper Point","Antigua","Sparisoma viride","stop","t",4,0.04791666675,0.0246209692250062,0.516826923076923,0.214374024227082,1.75,0.968245836551854,4.41666666666667,1.58278499276855,2.41666666666667,0.260208249933267,0.5,0.288675134594813,0.25,0.25,0.25,0.25,0,0,0.25,0.25,24,1.77951304200522,6130.99648516367,1053.3293629776,162.166666666667,14.8525156866513,9.34831646013208,0.823051437143908,3424.92504670383,776.094911950298,36.6666666666667,2.92261298612503,16.0235413073828,0.931853227863085,1199.25361160667,65.2839073671838,19.1666666666667,1.86338998124982,15.369825428195,0.192476807222402,2225.67143509717,767.642182131772,17.5,2.32737334062816,16.462704248366,1.67410778868107,984.763841953667,341.487717977274,3.83333333333333,1.04083299973307,22.3928571428571,2.63439765798715,342.672670181667,188.924113293347,1.66666666666667,0.456435464587638,20.3,2.65329983228432,463.447470281,104.272833819751,5.5,1.22474487139159,15.5433333333333,1.80528237249591,11.3607733938333,3.99341645086628,4.5,1.00692049779955,5.14936507936508,0.369212490906894,1309.27586651833,459.7031209209,9,2.30337916018088,20.0971428571429,1.0952438923242,905.034795185,393.667095057432,4,1.30170827931778,22.7527777777778,0.868698650671803,1167.98286686333,323.584859043134,8.5,1.92570333471522,20.8813186813187,0.982353525567183,341.259360533333,341.259360533333,0.333333333333333,0.333333333333333,39,NA,2.25,1.10867789130417,7.55555555555556,2.66164650919646,18.0694444444444,2.72688329227929,17.2980324074074,2.94919571366069,43.7013888888889,5.79426261876932,5.74449404761905,1.18492887543947,1.3735,0.0300846029279652,312.565835583848,251.042368344907,2,"Yes","Med",984.763841953667,341.487717977274,3.83333333333333,1.04083299973307,22.3928571428571,2.63439765798715
"54","Turtle Bay","Antigua","Scarus vetula","qup","i",3,0.138888888666667,0.0388888887380952,1.0787037037037,0.068198703067853,9,2.75378527364305,3.86666666666667,0.133333333333333,4.18888888888889,0.397367883161059,0.666666666666667,0.333333333333333,0,0,0,0,0,0,0,0,25.3333333333333,0.666666666666667,5517.932249749,1097.97659590489,181.333333333333,13.1777379613414,8.616681846053,0.741701181882425,1636.43691865317,285.239141018882,27.5,3.9352396510392,13.5065151515152,0.726178998360199,1134.01176552167,256.623642413561,13.6666666666667,2.6167197446846,16.1560990338164,0.336082354159068,502.4251531315,69.8359580793984,13.8333333333333,1.61589328580544,11.2048484848485,1.16369902944022,20.6498349881667,12.1019278659438,2.83333333333333,1.16666666666667,6.36875,1.61971496335003,0,0,0,0,NA,NA,316.830778993667,86.2396877026062,5.5,1.04083299973307,13.0027777777778,1.88951378552235,17.6808391891667,8.57509329719663,6.5,1.73605555466664,5.18040293040293,0.564347801219415,321.340475444,38.3587218843792,5.5,0.5,15.465,0.694954035250614,139.560463215,44.4916155379015,1.66666666666667,0.510310363079829,17.375,0.898494110535326,1526.597546257,440.693099199943,19.5,6.13844895356763,18.1152490561442,0.463337035898827,0,0,0,0,NA,NA,0,0,6.82222222222222,1.24206120999841,12.0825396825397,2.82482783641173,18.9786904761905,1.65954362647866,70.3206349206349,3.99439453543482,3.0162380952381,0.213875197385506,1.3192,0.0772886796368006,229.310780801209,212.103777928949,3,"Yes","Low",0,0,0,0,NA,NA
"55","Turtle Bay","Antigua","Sparisoma aurofrenatum","rbp","i",16,0.309895832875,0.0400825158478445,0.489226871091504,0.0376932003155958,8.34375,1.00593939305507,8.67976190476191,1.77030063349574,3.9000496031746,0.77617191440227,0.375,0.179698822107065,0.1875,0.135976407267339,0.1875,0.135976407267339,0,0,0.0625,0.0625,17.375,0.576447453517375,5517.932249749,1097.97659590489,181.333333333333,13.1777379613414,8.616681846053,0.741701181882425,1636.43691865317,285.239141018882,27.5,3.9352396510392,13.5065151515152,0.726178998360199,1134.01176552167,256.623642413561,13.6666666666667,2.6167197446846,16.1560990338164,0.336082354159068,502.4251531315,69.8359580793984,13.8333333333333,1.61589328580544,11.2048484848485,1.16369902944022,20.6498349881667,12.1019278659438,2.83333333333333,1.16666666666667,6.36875,1.61971496335003,0,0,0,0,NA,NA,316.830778993667,86.2396877026062,5.5,1.04083299973307,13.0027777777778,1.88951378552235,17.6808391891667,8.57509329719663,6.5,1.73605555466664,5.18040293040293,0.564347801219415,321.340475444,38.3587218843792,5.5,0.5,15.465,0.694954035250614,139.560463215,44.4916155379015,1.66666666666667,0.510310363079829,17.375,0.898494110535326,1526.597546257,440.693099199943,19.5,6.13844895356763,18.1152490561442,0.463337035898827,0,0,0,0,NA,NA,0,0,6.82222222222222,1.24206120999841,12.0825396825397,2.82482783641173,18.9786904761905,1.65954362647866,70.3206349206349,3.99439453543482,3.0162380952381,0.213875197385506,1.3192,0.0772886796368006,229.310780801209,212.103777928949,3,"Yes","Low",316.830778993667,86.2396877026062,5.5,1.04083299973307,13.0027777777778,1.88951378552235
"56","Turtle Bay","Antigua","Sparisoma aurofrenatum","rbp","t",8,0.267708333,0.0420352004395371,0.541060624408778,0.0908642804942608,7.6875,1.03913382542522,6.0875,0.874527933883679,2.83095238095238,0.260319879973269,0.125,0.125,0.125,0.125,0.125,0.125,0,0,0,0,21.25,0.674801558131828,5517.932249749,1097.97659590489,181.333333333333,13.1777379613414,8.616681846053,0.741701181882425,1636.43691865317,285.239141018882,27.5,3.9352396510392,13.5065151515152,0.726178998360199,1134.01176552167,256.623642413561,13.6666666666667,2.6167197446846,16.1560990338164,0.336082354159068,502.4251531315,69.8359580793984,13.8333333333333,1.61589328580544,11.2048484848485,1.16369902944022,20.6498349881667,12.1019278659438,2.83333333333333,1.16666666666667,6.36875,1.61971496335003,0,0,0,0,NA,NA,316.830778993667,86.2396877026062,5.5,1.04083299973307,13.0027777777778,1.88951378552235,17.6808391891667,8.57509329719663,6.5,1.73605555466664,5.18040293040293,0.564347801219415,321.340475444,38.3587218843792,5.5,0.5,15.465,0.694954035250614,139.560463215,44.4916155379015,1.66666666666667,0.510310363079829,17.375,0.898494110535326,1526.597546257,440.693099199943,19.5,6.13844895356763,18.1152490561442,0.463337035898827,0,0,0,0,NA,NA,0,0,6.82222222222222,1.24206120999841,12.0825396825397,2.82482783641173,18.9786904761905,1.65954362647866,70.3206349206349,3.99439453543482,3.0162380952381,0.213875197385506,1.3192,0.0772886796368006,229.310780801209,212.103777928949,3,"Yes","Low",316.830778993667,86.2396877026062,5.5,1.04083299973307,13.0027777777778,1.88951378552235
